ArtefactID,MusAcc,SiteName,AdminRegion,Length,Weight,Country
2768,private ownership,Hadley and Leegomery (parish),"Telford and Wrekin, England",149.9,323.8,England
2770,Norwich Castle Museum NWHCM : 1894.76.758,Halesworth,"Suffolk, England",124,252,England
2771,Halesworth and District Museum HAHDM : 2012.19.3,Wissett (parish),"Suffolk, England",158,417,England
2772,Halesworth and District Museum HAHDM : 2012.19.4,Wissett (parish),"Suffolk, England",161,448,England
2773,Halesworth and District Museum HAHDM : 2012.19.1,Wissett (parish),"Suffolk, England",160,485,England
2774,Halesworth and District Museum HAHDM : 2012.20.10,Wissett (parish),"Suffolk, England",169,527,England
2775,Halesworth and District Museum HAHDM : 2012.19.2,Wissett (parish),"Suffolk, England",169,542,England
2776,Halesworth and District Museum HAHDM : 2012.19.6,Wissett (parish),"Suffolk, England",169,542,England
2777,Halesworth and District Museum HAHDM : 2012.20.12,Wissett (parish),"Suffolk, England",168,556,England
2778,Halesworth and District Museum HAHDM : 2012.19.5,Wissett (parish),"Suffolk, England",157,565,England
2779,Halesworth and District Museum HAHDM : 2012.20.6,Wissett (parish),"Suffolk, England",177,661,England
2781,British Museum BM : WG.1871,Halstead,"Essex, England",155,411,England
2782,"Buckinghamshire County Museum, Aylesbury AYBCM : 140.36",Hambleden (N of Yewden),"Buckinghamshire, England",163,513.2,England
2783,"British Museum BM : 1875,1229.1",Hambledon,"Surrey, England",159,455,England
2784,Hampshire Cultural Trust (ex-Winchester Museum),Hambledon (parish),"Hampshire, England",148,418.7,England
2785,"Ashmolean Museum, Oxford OXFAS : 1927.2585",Hamerton,"Cambridgeshire, England",134,283,England
2787,St Albans Museum SABMS : unknown,Hammersmith (River Thames),"Greater London, England",151,411,England
2788,private ownership,Hammersmith (River Thames),"Greater London, England",162,439,England
2789,Museum of London LDMOL : A9551,Hammersmith (River Thames),"Greater London, England",154,451,England
2792,British Museum BM : WG.1740,Chiswick Eyot Bank (River Thames),"Greater London, England",159,452.9,England
2795,"Pitt Rivers Museum, Oxford OXFPR : 1884.119.104",Hampton Court Bridge (River Thames),"Greater London, England",160.5,470,England
2796,"British Museum BM : 1892,0901.307","Hanford Park, Hod Hill (near)","Dorset, England",163,451,England
2801,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 25115",Harston,"Cambridgeshire, England",161,460,England
2804,private ownership,Hartley Wintney (parish),"Hampshire, England",118,220,England
2806,private ownership,"Hatfield (River Lea, under the present pier north of the river)","Hertfordshire, England",168,411,England
2809,"Museum of Archaeology and Anthropology, Cambridge CAMAA : Z 39974",Hauxton,"Cambridgeshire, England",161,485,England
2814,private ownership,Havant (parish),"Hampshire, England",112.18,212,England
2816,lost (formerly West Ham Museum),Havering,"Greater London, England",162,369,England
2817,"Castle Museum, Colchester COLEM : 1922.4281",Havering,"Greater London, England",163.5,447,England
2820,St Albans Museum SABMS : unknown,Hawbridge,"Hampshire, England",164.5,432.4,England
2821,private ownership,Hawkhurst (parish),"Kent, England",146,260,England
2824,"lost (formerly Cuckfield Urban District Council Offices, possibly now Lewes Museum)","Haywards Heath, Cuckfield, Copyhold Lane, (field 0.75 of a mile SE of Cuckfield Church)","West Sussex, England",168,513,England
2826,private ownership,"Headcorn, New House Farm","Kent, England",143,283,England
2827,private ownership,Heaton (parish),"Staffordshire, England",149.45,262.3,England
2828,private ownership,Hemingstone (parish),"Suffolk, England",133,236,England
2831,"Royal Albert Memorial Museum, Exeter EXEMS : 60/1954","Hemyock, Blackdown Hills","Devon, England",123.4,248.1,England
2832,Reading Museum REDMG : 1929.85.1,Henley/Remenham (River Thames),"Wokingham, England",154.5,441,England
2833,British Museum BM : WG.1865,Ledbury,"Hereford and Worcester, England",151,392,England
2834,Herne Bay Museum and Gallery CANHB : unknown,"Herne Bay, Beltinge (junction of Reculver Road and Sea View Road)","Kent, England",161,311.85,England
2837,private ownership,Heydour (parish),"Lincolnshire, England",134,305,England
2838,private ownership,Heytesbury (parish),"Wiltshire, England",151.51,370,England
2843,Norwich Castle Museum NWHCM : 1908.22.20:A,Hingham (near),"Norfolk, England",127,361.5,England
2844,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1971.81 (formerly Salisbury and South Wiltshire Museum SBYWM : unknown)",Histon,"Cambridgeshire, England",153,350,England
2846,private ownership,Hixon (parish),"Staffordshire, England",134.8,168.3,England
2848,private ownership,Hockenhull (parish),"Cheshire West and Chester, England",117.53,181.4,England
2851,private ownership,"Hockwold-cum-Wilton, Hockwold Fen","Norfolk, England",139,373.7,England
2855,Hull Museum KINCM : 1942.900.59 (formerly 172),Holme (7.5 miles S of Peterborough),"Cambridgeshire, England",157,403,England
2857,Amgueddfa Cymru - National Museum Wales NMW : 44.172/4,"Trearddur, Holyhead Mountain?","Ynys Môn (Anglesey), Wales",168,322,Wales
2859,"Ashmolean Museum, Oxford OXFAS : 1927.2379",Honington,"Suffolk, England",97,178.2,England
2860,private ownership,Hope (community),"Flintshire, Wales",110,152,Wales
2866,"British Museum BM : 1881,0509.1",Horningsea,"Cambridgeshire, England",152,435,England
2867,"Royal Albert Memorial Museum, Exeter EXEMS : 68/1965","Ilsington, Horridge Common","Devon, England",129,152.5,England
2868,"Weston Park Museum, Sheffield SHEFG : J93.492",Horsley Castle (near),"Derbyshire, England",122,255,England
2869,private ownership,"Haywards Heath, Horsted Keynes (Clarke's estate)","West Sussex, England",149,287,England
2870,private ownership,Horton (parish),"Staffordshire, England",149,494.1,England
2874,private ownership,Houghton (parish),"Hampshire, England",149.48,380,England
2877,St Albans Museum SABMS : unknown (Ball 52),Howden,"East Yorkshire, England",144,411.1,England
2878,"British Museum BM : 1904,0618.1",Howden-le-Wear,"Durham, England",181,523,England
2879,"British Museum BM : 1879,0705.3",Elsham,"North Lincolnshire, England",146,343,England
2884,Hull Museum KINCM : 1980.650 (formerly M15),Hutton Cranswick,"East Yorkshire, England",106,170,England
2886,private ownership,Icklingham,"Suffolk, England",159,383,England
2887,"British Museum BM : 1916,0605.168",Icklingham (or Stibbard?),"Suffolk, England",114,161,England
2888,"Cliffe Castle Museum, Keighley BRFMS : M.611",Cowling,"West Yorkshire, England",130.2,198,England
2900,"Royal Cornwall Museum, Truro TRURI : 1909.7.4","North Crofty, Illogan","Cornwall, England",161,515,England
2902,"Ashmolean Museum, Oxford OXFAS : 1927.2596","Ilminster, Winterhay Green","Somerset, England",136.8,415,England
2906,British Museum BM : WG.1839,Llangefni,"Ynys Môn (Anglesey), Wales",161,454,Wales
2907,"British Museum BM : 1856,0701.5019",Arreton (between Arreton Church and Manor),"Isle of Wight, England",168,469,England
2912,"Carisbrooke Castle Museum, Newport NETCC : 5","Fairlee (Fairleigh), Newport to Ryde Railway","Isle of Wight, England",147.5,245,England
2913,"Carisbrooke Castle Museum, Newport NETCC : 24","Fairlee (Fairleigh), Newport to Ryde Railway","Isle of Wight, England",154,323,England
2917,"Carisbrooke Castle Museum, Newport NETCC : 9","Fairlee (Fairleigh), Newport to Ryde Railway","Isle of Wight, England",157,386,England
2918,"Carisbrooke Castle Museum, Newport NETCC : 26","Fairlee (Fairleigh), Newport to Ryde Railway","Isle of Wight, England",153.5,401,England
2922,"Carisbrooke Castle Museum, Newport NETCC : 2.B","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",152,298,England
2923,"Carisbrooke Castle Museum, Newport NETCC : 9.I","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",163,343,England
2924,"Carisbrooke Castle Museum, Newport NETCC : 3.C","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",160,406,England
2925,"Carisbrooke Castle Museum, Newport NETCC : 4.D","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",154,450,England
2926,"Carisbrooke Castle Museum, Newport NETCC : 5.E","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",159,450,England
2927,"Carisbrooke Castle Museum, Newport NETCC : 1.A","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",156,394.5,England
2928,"Carisbrooke Castle Museum, Newport NETCC : 6.F","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",159,403,England
2929,"Carisbrooke Castle Museum, Newport NETCC : 7.G","Ryde, St Johns Park (Leavington House)","Isle of Wight, England",165,431,England
2942,private ownership,Iwerne Minster (parish),"Dorset, England",151.22,420,England
2943,private ownership,Iwerne Minster (parish),"Dorset, England",175.88,537,England
2947,Birmingham Museum BIRMG : 1946.A66 (1948.A4.3),"Kenilworth (near), Barton Green","Solihull, England",151,316.9,England
2948,Wisbech and Fenland Museum WISFM : unknown,Folkestone?,"Kent, England",155,311.85,England
2949,private ownership,Kentmere (parish),"Cumbria, England",102,164.59,England
2950,private ownership,Kettlethorpe (parish),"Lincolnshire, England",148.2,371,England
2953,Leicester Museum LEICT : 103.1930,King's Norton (near Tugby),"Leicestershire, England",158,475,England
2955,"British Museum BM : 1887,0729.1",Kings Lynn,"Norfolk, England",150,360,England
2956,"Willis Museum, Basingstoke BSKWM : 1959.226","Kingsclere, Beenham Court","Hampshire, England",130,230,England
2957,private ownership,Kingsnorth (parish),"Kent, England",171,361.5,England
2958,private ownership,Kingsnorth (parish),"Kent, England",156,371.6,England
2960,"Society of Antiquaries, London LDSAL : B17",Kingston (River Thames),"Greater London, England",149,404,England
2961,Museum of London LDMOL : A14653,Kingston (River Thames),"Greater London, England",161,450.5,England
2962,British Museum BM : WG.1733,Kingston (River Thames),"Greater London, England",170,489,England
2965,private ownership,Kingston Bagpuize with Southmoor (parish),"Oxfordshire, England",164,359.8,England
2966,private ownership,Kingston Bagpuize with Southmoor (parish),"Oxfordshire, England",115.3,439.8,England
2968,"Society of Antiquaries, London LDSAL : B47 (B19?)","Kingston Hill, Caesar's Camp (near)","Greater London, England",142,319,England
2970,Reading Museum REDMG : 1947.272.1,"Kingston (above Steven's Eyot/Stephen's Ait, River Thames)","Greater London, England",170,622,England
2971,private ownership,Kinnerley (parish),"Shropshire, England",161,575.5,England
2973,Hull Museum KINCM : 1980.578 (formerly 25),"Kirk Ella, Anlaby (field between cemetery and South Ellis)","East Yorkshire, England",130,276,England
2977,"Museum of Archaeology and Anthropology, Cambridge CAMAA : D1921.29","Knebworth, Park Wood","Hertfordshire, England",164,474.5,England
2979,private ownership,Knockin Castle (near),"Shropshire, England",139,461,England
2981,Norwich Castle Museum NWHCM : 1908.22.21,Lakenheath,"Suffolk, England",150,364,England
2982,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1906.71","Cranwich, Coomassie Plantation (between Weeting and Mundford, near the crossroads to Weeting with School of Forestry building)","Norfolk, England",145,447,England
2984,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1916.129",Lakenheath Fen,"Suffolk, England",164,453,England
2985,private ownership,Lakenheath (parish),"Suffolk, England",149,387,England
2988,British Museum BM : unknown,Hainault Forest (Lambourne),"Essex, England",171,527.4,England
2990,private ownership,Lanchester (parish),"Durham, England",131,221,England
2991,"Castle Museum, Colchester COLEM : 1937.920 (cast)",Langford (400 yards NE of the 2nd lock gates of the River Chelmer from Beeleigh Falls on Langford Waterworks Grounds),"Essex, England",177,492,England
2994,Lincoln City and County Museum LCNCC : 1910.29,Laxton (Lexington),"Nottinghamshire, England",165,435,England
2996,"Ashmolean Museum, Oxford OXFAS : 1927.2609","Leeds, Hunslet, Carr Moorside (on road to Beeston and Morley)","West Yorkshire, England",156,489.2,England
2997,Leeds Museum LEEDM : 214,"Leeds, Hunslet, Carr Moorside (on road to Beeston and Morley)","West Yorkshire, England",157,410,England
2998,Leeds Museum LEEDM : 215,"Leeds, Hunslet, Carr Moorside (on road to Beeston and Morley)","West Yorkshire, England",164,413,England
2999,Leeds Museum LEEDM : 205,"Leeds, Hunslet, Carr Moorside (on road to Beeston and Morley)","West Yorkshire, England",159,507,England
3000,Leeds Museum LEEDM : 204,"Leeds, Hunslet, Carr Moorside (on road to Beeston and Morley)","West Yorkshire, England",178,508,England
3001,Leeds Museum LEEDM : 203,"Leeds, Hunslet, Carr Moorside (on road to Beeston and Morley)","West Yorkshire, England",171,528,England
3003,private ownership,Leicester Forest East (parish),"Leicestershire, England",131,310.5,England
3004,private ownership,Leicester Forest East (parish),"Leicestershire, England",145,365,England
3011,private ownership,Leighfield (parish),"Rutland, England",153,415,England
3017,"British Museum BM : 1875,0401.17",Lewes,"East Sussex, England",146,288.9,England
3018,"Museum of Sussex Archaeology (Barbican House), Lewes LEWSA : 2014.3.4",Lewes (near),"East Sussex, England",172.8,537.9,England
3019,"Museum of Sussex Archaeology (Barbican House), Lewes LEWSA : 2014.3.2",Lewes (near),"East Sussex, England",172.98,550.11,England
3020,"Museum of Sussex Archaeology (Barbican House), Lewes LEWSA : 2014.3.3",Lewes (near),"East Sussex, England",182.49,604.1,England
3023,private ownership,Lewisham (River Ravensbourne),"Greater London, England",171,443,England
3024,private ownership,Lewknor (parish),"Oxfordshire, England",159,477.4,England
3025,private ownership,Lewtrenchard (parish),"Devon, England",113,202,England
3026,private ownership,Lewtrenchard (parish),"Devon, England",153,366,England
3028,"British Museum BM : 1892,0216.1",Lincoln (sewage works near the hill),"Lincolnshire, England",155,407,England
3030,private ownership,Little Compton (parish),"Warwickshire, England",148,339.99,England
3032,private ownership,Little Dunham (parish),"Norfolk, England",157,380,England
3036,"Moyse's Hall Museum, Bury St Edmunds BSEMS : F110",Little Thurlow,"Suffolk, England",154,382.7,England
3037,Shropshire Museums Service SHYMS : B19 or B32,"Little Wenlock, The Wrekin","Shropshire, England",160,539,England
3041,private ownership,Llanbadrig (community),"Ynys Môn (Anglesey), Wales",151,371.9,Wales
3042,Amgueddfa Cymru - National Museum Wales NMW : 38.753/17,"unprovenanced, Caernarvonshire (or Llanbeblig, Segontium)","Gwynedd, Wales",133,387,Wales
3044,Amgueddfa Cymru - National Museum Wales NMW : 42.255,"Llanbister, Fronhir, Littlehill Common (midway between Crossways and Tower Hill)","Powys, Wales",159,380.5,Wales
3046,Amgueddfa Cymru - National Museum Wales NMW : 05.150,"Llandderfel, Drewgoed (near)","Gwynedd, Wales",156.5,480,Wales
3047,"Powysland Museum, Welshpool WEPLM : A.147","Llandinam, Ffraithwen, Garthfawr","Powys, Wales",115,231,Wales
3048,private ownership,"Llandinam, Trewythen Fawr Farm (field 400 yards SSW of)","Powys, Wales",167,491,Wales
3050,"Ashmolean Museum, Oxford OXFAS : unknown (NC 342 or NC 432)","Llandrinio (near Offa's Dyke, River Severn)","Powys, Wales",149,443,Wales
3052,Shropshire Museums Service SHYMS : B8,"Llandrinio, Trederwen Farm","Powys, Wales",146,351,Wales
3054,Amgueddfa Cymru - National Museum Wales NMW : 41.109/3,"Llandwrog, Rhos Maellan (near Dinas Dinlle)","Gwynedd, Wales",163,524.5,Wales
3055,private ownership,Llandybie (community),"Carmarthenshire, Wales",131,177.5,Wales
3056,private ownership,Llandysilio (community),"Powys, Wales",147,331,Wales
3057,Amgueddfa Cymru - National Museum Wales NMW : 34.600,"Llanegryn, Hen Siop","Powys, Wales",164,526,Wales
3059,"British Museum BM : 1868,0805.19",Llanfair (near),"Gwynedd, Wales",177,606,Wales
3060,Amgueddfa Cymru - National Museum Wales NMW : 39.569,"Llanddyfnan, Llanfair Mathafarn Eithaf (S of Chwarelau)","Ynys Môn (Anglesey), Wales",163,579.5,Wales
